Q41599,Świnoujście,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20%C5%9Awinouj%C5%9Bcie%20COA%201.svg,14.25,53.916666666
Q209932,Biała Podlaska,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Bia%C5%82a%20Podlaska%20COA.svg,23.116666666,52.033333333
Q104302,Chorzów,http://commons.wikimedia.org/wiki/Special:FilePath/Chorz%C3%B3w%20herb.svg,18.95,50.3
Q110732,Wałbrzych,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Wa%C5%82brzych%20COA.svg,16.283333333,50.766666666
Q104740,Radom,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Radom%20COA.svg,21.156666666,51.403611111
Q31487,Kraków,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Krak%C3%B3w%20COA.svg,19.95,50.066666666
Q108672,Dąbrowa Górnicza,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20D%C4%85browa%20G%C3%B3rnicza%20COA%201.svg,19.194722222,50.323888888
Q106583,Bielsko-Biała,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Bielsko-Bia%C5%82a%20COA.svg,19.044444444,49.8225
Q103892,Zabrze,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Zabrze%20COA.svg,18.783333333,50.3
Q826068,Krosno,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Krosno%20COA.svg,21.75,49.683333333
Q461287,Ostrołęka,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Ostro%C5%82%C4%99ka%20COA.svg,21.583333333,53.083333333
Q107094,Rybnik,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Rybnik%20COA.svg,18.5,50.083333333
Q147934,Jelenia Góra,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Jelenia%20G%C3%B3ra%20COA%201.svg,15.733333333,50.9
Q215633,Łomża,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20%C5%81om%C5%BCa%20COA.svg,22.083333333,53.166666666
Q107106,Jastrzębie-Zdrój,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Jastrz%C4%99bie-Zdr%C3%B3j%20COA.svg,18.583333333,49.95
Q158488,Piekary Śląskie,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Piekary%20%C5%9Al%C4%85skie%20COA.svg,18.95,50.383333333
Q268,Poznań,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Pozna%C5%84%20COA.svg,16.916666666,52.4
Q106681,Włocławek,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20W%C5%82oc%C5%82awek%20COA.svg,19.05,52.65
Q123511,Grudziądz,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Grudzi%C4%85dz%20COA.svg,18.776111111,53.4925
Q393171,Żory,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20%C5%BBory%20COA.svg,18.7,50.05
Q161595,Mysłowice,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Mys%C5%82owice%20COA.svg,19.133333333,50.233333333
Q105084,Gliwice,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Gliwice%20COA.svg,18.666666666,50.283333333
Q236083,Suwałki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20Suwa%C5%82ki%20COA.svg,22.933333333,54.083333333
Q1129286,Powiat człuchowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20cz%C5%82uchowski%20COA.svg,17.366666666,53.65
Q1144086,Powiat legionowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20legionowski%20COA.svg,20.916666666,52.4
Q1147644,Powiat dębicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20d%C4%99bicki%20COA.svg,21.416666666,50.05
Q1147627,Powiat brzozowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20brzozowski%20COA.svg,22.019444444,49.695277777
Q1335628,Powiat rzeszowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20rzeszowski%20COA.svg,22.004722222,50.033611111
Q1340622,Powiat myszkowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20myszkowski%20COA.svg,19.316666666,50.583333333
Q1135385,Powiat działdowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20dzia%C5%82dowski%20COA.svg,20.183333333,53.233333333
Q1147602,Powiat nowosądecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20nowos%C4%85decki%20COA.svg,20.697222222,49.623888888
Q1126256,Powiat hajnowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20hajnowski%20COA.svg,23.566666666,52.733333333
Q1147576,Powiat lidzbarski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lidzbarski%20COA.svg,20.583333333,54.116666666
Q1340613,Powiat olkuski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20olkuski%20COA.svg,19.566666666,50.283333333
Q1135341,Powiat kętrzyński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20k%C4%99trzy%C5%84ski%20COA.svg,21.383333333,54.083333333
Q1125787,Powiat sochaczewski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20sochaczewski%20COA.svg,20.238611111,52.229166666
Q1135416,Powiat radomszczański,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20radomszcza%C5%84ski%20COA.svg,19.45,51.066666666
Q1130338,Powiat bartoszycki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bartoszycki%20COA.svg,20.8,54.25
Q1149128,Powiat krośnieński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20kro%C5%9Bnie%C5%84ski%20COA.svg,21.75,49.683333333
Q1125769,Powiat augustowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20augustowski%20COA.svg,22.966666666,53.85
Q1125865,Powiat wysokomazowiecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20wysokomazowiecki%20COA%20%282002-2015%29.svg,22.514444444,52.919166666
Q1145560,Powiat tarnogórski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20tarnog%C3%B3rski%20COA.svg,18.866666666,50.45
Q1135368,Powiat ełcki,,22.362222222,53.821388888
Q1164885,Powiat wałecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20wa%C5%82ecki%20COA%201.svg,16.466666666,53.266666666
Q1147589,Powiat bocheński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20boche%C5%84ski%20COA.svg,20.433333333,49.983333333
Q1125892,Powiat grodziski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20Grodzisk%20Mazowiecki%20COA.svg,20.625,52.108888888
Q1331801,Powiat łódzki wschodni,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82%C3%B3dzki%20wschodni%20COA.svg,19.466666666,51.783333333
Q1335594,Powiat kielecki,http://commons.wikimedia.org/wiki/Special:FilePath/Powiat%20kielecki%20herb.svg,20.616666666,50.883333333
Q1144129,Powiat opatowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20opatowski%20COA.svg,21.424722222,50.805
Q1144100,Powiat wieluński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20wielu%C5%84ski%20COA.svg,18.573888888,51.2225
Q1164890,Powiat krakowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20krakowski%20COA.svg,19.938333333,50.061388888
Q1140732,Powiat cieszyński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20cieszy%C5%84ski%20COA.svg,18.634913888,49.748630555
Q1125909,Powiat grajewski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20grajewski%20COA.svg,22.45,53.65
Q1144118,Powiat opoczyński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20opoczy%C5%84ski%20COA.svg,20.283333333,51.383333333
Q1340528,Powiat świdwiński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%9Bwidwi%C5%84ski%20COA.svg,15.766666666,53.783333333
Q1144110,Powiat łaski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82aski%20COA.svg,19.133333333,51.583333333
Q1138182,Powiat wejherowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20wejherowski%20COA.svg,18.25,54.6
Q1138169,Powiat bytowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bytowski%20COA.svg,17.5,54.133333333
Q1138177,Powiat słupski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20s%C5%82upski%20COA.svg,17.029166666,54.465833333
Q1135380,Powiat dąbrowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20d%C4%85browski%20COA.svg,20.983333333,50.166666666
Q1135409,Powiat iławski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20i%C5%82awski%20COA.svg,19.565555555,53.596388888
Q1126261,Powiat białostocki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bia%C5%82ostocki%20COA.svg,23.166666666,53.116666666
Q1340547,Powiat łańcucki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82a%C5%84cucki%20COA.svg,22.233333333,50.066666666
Q1147610,Powiat miechowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20miechowski%20COA.svg,20.0325,50.357777777
Q1335664,Powiat kazimierski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20kazimierski%20COA%201.svg,20.484444444,50.273611111
Q1164895,Powiat pabianicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20pabianicki%20COA%201.svg,19.383333333,51.65
Q1130348,Powiat mrągowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20mr%C4%85gowski%20COA.svg,21.3,53.866666666
Q1145214,Powiat kościerski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20ko%C5%9Bcierski%20COA.svg,17.983333333,54.116666666
Q1140734,Powiat elbląski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20elbl%C4%85ski%20COA.svg,19.404166666,54.094444444
Q1135372,Powiat zawierciański,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20zawiercia%C5%84ski%20COA.svg,19.416666666,50.5
Q1145501,Powiat kłobucki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20k%C5%82obucki%20COA%201.svg,18.933333333,50.916666666
Q1147568,Powiat brzeziński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20brzezi%C5%84ski%20COA.svg,19.75,51.8
Q1134112,Powiat żywiecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%BCywiecki%20COA.svg,19.205833333,49.689166666
Q1135359,Powiat olecki,,22.5,54.033333333
Q1145533,Powiat lubliniecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lubliniecki%20COA.svg,18.683333333,50.683333333
Q1144093,Powiat łowicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82owicki%20COA.svg,19.933333333,52.1
Q1135363,Powiat suwalski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20suwalski%20COA.svg,22.933333333,54.083333333
Q1335529,Powiat konecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20konecki%20flag.svg,20.416666666,51.2
Q1335675,Powiat jędrzejowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20j%C4%99drzejowski%20COA.svg,20.3,50.633333333
Q1335648,Powiat buski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20Busko%20COA.svg,20.716666666,50.466666666
Q1335517,Powiat włoszczowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20w%C5%82oszczowski%20COA.svg,19.966944444,50.854166666
Q1144081,Powiat skierniewicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20skierniewicki%20COA.svg,20.141666666,51.952777777
Q1147184,Powiat mielecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20mielecki%20COA.svg,21.433333333,50.283333333
Q1147561,Powiat proszowicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20proszowicki%20COA.svg,20.3,50.2
Q1147584,Powiat tatrzański,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20tatrza%C5%84ski%20COA.svg,19.95,49.3
Q1146888,Powiat bieruńsko-lędziński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bieru%C5%84sko-l%C4%99dzi%C5%84ski%20COA.svg,19.1,50.133333333
Q1340573,Powiat wadowicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20wadowicki%20COA.svg,19.5,49.883333333
Q1335579,Powiat przeworski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20przeworski%20COA.svg,22.5,50.066666666
Q1125855,Powiat zgierski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20zgierski%20COA.svg,19.416666666,51.85
Q1335605,Powiat leski,,22.328888888,49.474444444
Q1143041,Powiat rawski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20rawski%20COA.svg,20.25,51.766666666
Q1277165,Powiat zduńskowolski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20zdu%C5%84skowolski%20COA.svg,18.966666666,51.6
Q1125759,Powiat sieradzki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20sieradzki%20COA.svg,18.75,51.6
Q1340605,Powiat kołobrzeski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20ko%C5%82obrzeski%20COA.svg,15.566666666,54.166666666
Q1335561,Powiat kraśnicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20kra%C5%9Bnicki%20COA.svg,22.216666666,50.916666666
Q1165710,Powiat gdański,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20gda%C5%84ski%20COA.svg,18.633333333,54.266666666
Q1340564,Powiat bielski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bielski%20%28wojew%C3%B3dztwo%20%C5%9Bl%C4%85skie%29%20COA.svg,19.033333333,49.816666666
Q1144105,Powiat piotrkowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20piotrkowski%20COA.svg,19.683333333,51.4
Q1340537,Powiat jasielski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20jasielski%20COA.svg,21.471388888,49.747777777
Q1125880,Powiat pajęczański,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20paj%C4%99cza%C5%84ski%20COA.svg,19.0,51.15
Q1310064,Powiat leżajski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20le%C5%BCajski%20COA.svg,22.433333333,50.266666666
Q1135355,Powiat poddębicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20podd%C4%99bicki%20COA.svg,18.966666666,51.9
Q1135395,Powiat nidzicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20nidzicki%20COA.svg,20.425,53.358333333
Q1135345,Powiat sejneński,,23.366666666,54.116666666
Q1147572,Powiat lubaczowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lubaczowski%20COA.svg,23.116666666,50.166666666
Q1147594,Powiat tarnobrzeski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20tarnobrzeski%20COA.svg,21.683333333,50.583333333
Q1335538,Powiat ropczycko-sędziszowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20ropczycko-s%C4%99dziszowski%20COA.svg,21.633333333,50.086111111
Q1144074,Powiat sandomierski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20sandomierski%20COA.svg,21.75,50.683333333
Q1163159,Powiat łobeski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82obeski%20COA.svg,15.616666666,53.633333333
Q1147618,Powiat oświęcimski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20o%C5%9Bwi%C4%99cimski%20COA.svg,19.233333333,50.05
Q1135401,Powiat ostrowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20ostrowski%20mazowiecki%20COA.svg,21.9,52.8
Q1125923,Powiat siemiatycki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20siemiatycki%20COA.svg,22.8625,52.427222222
Q1340585,Powiat limanowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20limanowski%20COA.svg,20.426666666,49.700555555
Q1340630,Powiat stargardzki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20stargardzki%20COA%201.svg,15.033333333,53.333333333
Q1140756,Powiat chrzanowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20chrzanowski%20COA.svg,19.4,50.133333333
Q1280815,Powiat suski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20suski%20COA.svg,19.588611111,49.740277777
Q1340594,Powiat sanocki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20sanocki%20COA.svg,22.216666666,49.55
Q1145567,Powiat częstochowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20cz%C4%99stochowski%20COA.svg,19.116666666,50.8
Q1135390,Powiat nowodworski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20nowodworski%20COA.svg,20.683333333,52.433333333
Q1145203,Powiat lęborski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20l%C4%99borski%20COA.svg,17.75,54.55
Q1140489,Powiat mikołowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20miko%C5%82owski%20COA.svg,18.9,50.166666666
Q1125777,Powiat łomżyński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82om%C5%BCy%C5%84ski%20COA.svg,22.083333333,53.166666666
Q1164883,Powiat braniewski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20braniewski%20COA.svg,19.833333333,54.383333333
Q1121959,Powiat piaseczyński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20piaseczy%C5%84ski%20COA.svg,21.016666666,52.066666666
Q912777,Powiat lubelski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lubelski%20COA.svg,22.570277777,51.248055555
Q637105,Powiat jaworski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20jaworski%20COA.svg,16.183333333,51.05
Q770911,Powiat nowotarski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20nowotarski%20COA.svg,20.016666666,49.466666666
Q914615,Powiat łukowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%82ukowski%20COA.svg,22.383333333,51.916666666
Q947561,Powiat grójecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20gr%C3%B3jecki%20COA.svg,20.8675,51.865555555
Q716143,Powiat ząbkowicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20z%C4%85bkowicki%20COA.svg,16.816666666,50.583333333
Q716072,Powiat zgorzelecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20zgorzelecki%20COA.svg,15.008611111,51.150277777
Q687989,Powiat lwówecki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lw%C3%B3wecki%20COA.svg,15.583333333,51.116666666
Q910918,Powiat biłgorajski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20bi%C5%82gorajski%20COA.svg,22.733333333,50.55
Q936138,Powiat pruszkowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20pruszkowski%20COA.svg,20.8,52.166666666
Q773421,Powiat lipnowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lipnowski%20COA.svg,19.166666666,52.85
Q687839,Powiat lubiński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20lubi%C5%84ski%20COA.svg,16.2,51.4
Q970547,Powiat gorlicki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20gorlicki%20COA.svg,21.166666666,49.65
Q913353,Powiat puławski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20pu%C5%82awski%20COA%201.svg,21.966666666,51.416666666
Q936211,Powiat sokołowski,,22.246388888,52.406666666
Q773215,Powiat grudziądzki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20grudzi%C4%85dzki%20COA.svg,18.776111111,53.4925
Q942452,Powiat kartuski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20kartuski%20COA.svg,18.2,54.333333333
Q657314,Powiat średzki,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20%C5%9Bredzki%20%28dolno%C5%9Bl%C4%85ski%29%20COA.svg,16.583333333,51.15
Q936168,Powiat radomski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20radomski%20COA.svg,21.166666666,51.4
Q650180,Powiat toruński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20toru%C5%84ski%20COA.svg,18.616666666,53.033333333
Q780602,Powiat gołdapski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20go%C5%82dapski%20COA.svg,22.309444444,54.316111111
Q750491,Powiat aleksandrowski,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20aleksandrowski%20COA.svg,18.7,52.866666666
Q947480,Powiat gostyniński,http://commons.wikimedia.org/wiki/Special:FilePath/POL%20powiat%20gostyni%C5%84ski%20COA.svg,19.466666666,52.416666666
